date,daily_score,daily_pos_count,daily_neg_count,sentiment_5dma,sentiment_vol,sentiment_momentum,sentiment_available
2012-08-03,0.06904214285988884,0,0,0.06347644085764141,0.018895135446444725,0.00556570200224743,0
2012-08-06,0.05645564418914853,0,0,0.062242868889852476,0.019164160298487637,-0.005787224700703947,0
2012-08-07,0.05257318687433124,0,0,0.054880762872513054,0.011778521246218216,-0.002307575998181814,0
2012-08-08,0.03754000977308007,0,0,0.050490885388116045,0.013583458111678322,-0.012950875615035974,0
2012-08-09,0.03312710339335439,0,0,0.04974761741796066,0.014581901014594983,-0.01662051402460627,0
2012-08-10,0.042312301238047634,0,0,0.04440164909359242,0.009882252739610024,-0.002089347855544786,0
2012-08-13,0.03797619698374961,0,0,0.04070575965251263,0.007387917840753527,-0.002729562668763015,0
2012-08-14,0.05412759225050657,0,0,0.0410166407277477,0.00801797739918882,0.013110951522758867,0
2012-08-16,0.04605565927993851,0,0,0.042719770629119386,0.007999270813099849,0.003335888650819123,0
2012-08-17,0.04173015611308642,0,0,0.04444038117306579,0.006125987739535678,-0.0027102250599793723,0
2012-08-21,0.005218077707225838,0,0,0.037021536466901435,0.018766825678744173,-0.0318034587596756,0
2012-08-22,0.015536074839654062,0,0,0.03253351203808232,0.021028414422458272,-0.01699743719842826,0
2012-08-23,0.005552084734097716,0,0,0.022818410534800555,0.019739262812570324,-0.01726632580070284,0
2012-08-24,0.0012669743403114077,0,0,0.013860673546875132,0.016445693954743885,-0.012593699206563724,0
2012-08-27,-0.0175774157666891,0,0,0.0019991591709200294,0.01214507290361786,-0.01957657493760913,0
2012-08-29,-0.03409931796910278,0,0,-0.005864319964345695,0.019834176804624216,-0.028234998004757088,0
2012-08-30,-0.027680172145592492,0,0,-0.014507569361395006,0.017449956919698844,-0.013172602784197487,0
2012-08-31,-0.06373162690435737,0,0,-0.02836431168908602,0.023867213729713795,-0.035367315215271346,0
2012-09-03,-0.06083864886696311,0,0,-0.04078543633054092,0.020516599020507068,-0.020053212536422185,0
2012-09-04,-0.01701150955265396,0,0,-0.0406722550877339,0.020677564335848594,0.023660745535079943,0
2012-09-05,-0.04023974317933175,0,0,-0.04190034012977969,0.020369642039598918,0.001660596950447936,0
2012-09-06,-0.03596592964824773,0,0,-0.04355749163031074,0.019228641151104772,0.007591561982063011,0
2012-09-07,0.0658095939800036,0,0,-0.01764924745343854,0.049185721152759106,0.08345884143344215,0
2012-09-10,0.06215449659842485,0,0,0.00694938163963905,0.052808122162245494,0.0552051149587858,0
2012-09-11,0.05339282206687387,0,0,0.021030247963544614,0.054190188076443435,0.03236257410332925,0
2012-09-12,0.0715476274397423,0,0,0.04338772208735943,0.04484700799259063,0.028159905352382872,0
2012-09-13,0.03274589603117983,0,0,0.05713008722324494,0.015141003301827934,-0.024384191192065106,0
2012-09-14,0.04973740355246663,0,0,0.05391564913773754,0.014531472716414855,-0.004178245585270912,0
2012-09-17,-0.09163472814074039,0,0,0.023157804189904492,0.0656343343580245,-0.11479253233064488,0
2012-09-18,-0.08958688794564325,0,0,-0.005438137812598928,0.07896206872630362,-0.08414875013304432,0
2012-09-20,-0.12882695964135024,0,0,-0.045513055228817434,0.0809444739642015,-0.08331390441253281,0
2012-09-21,-0.13792793691106928,0,0,-0.07964782181726726,0.07549530931646599,-0.058280115093802015,0
2012-09-24,-0.1229053497639775,0,0,-0.1141763724805561,0.022179607980658062,-0.00872897728342141,0
2012-09-25,-0.01839178866497885,0,0,-0.09952778458540378,0.04889119340758933,0.08113599592042492,0
2012-09-26,-0.008198621666961814,0,0,-0.08325013132966749,0.06418484978381615,0.07505150966270568,0
2012-09-27,-0.004126939852360706,0,0,-0.058310127371869594,0.06624196730663118,0.05418318751950889,0
2012-09-28,0.03895333056233714,0,0,-0.0229338738771883,0.060032868138025525,0.061887204439525445,0
2012-10-01,0.025466690180432756,0,0,0.006740534111693749,0.024296333006083533,0.01872615606873901,0
2012-10-03,0.013629849041275502,0,0,0.01314486165294462,0.019824222216394623,0.0004849873883308823,0
2012-10-04,0.01677579014337654,0,0,0.01813974401501229,0.01585003358325301,-0.0013639538716357508,0
2012-10-05,-0.004249238593744323,0,0,0.018115284266735567,0.01589302204404689,-0.02236452286047989,0
2012-10-08,-0.027006004503075647,0,0,0.004923417253653009,0.020868231532326004,-0.03192942175672866,0
2012-10-09,-0.0002678754191608684,0,0,-0.00022349586626571575,0.017424137230418104,-4.437955289515264e-05,0
2012-10-10,0.0025780178820362216,0,0,-0.0024338620981135717,0.01585801810329664,0.005011879980149793,0
2012-10-11,0.02593185173728145,0,0,-0.0006026497793325897,0.018872885590366067,0.02653450151661404,0
2012-10-12,0.030085598825416948,0,0,0.006264317704499664,0.023007814011513777,0.023821281120917283,0
2012-10-15,0.06542058641799559,0,0,0.02474963588871391,0.026464376380347737,0.04067095052928167,0
2012-10-16,0.08532826201014769,0,0,0.04186886337457562,0.03309081137929446,0.04345939863557207,0
2012-10-17,0.10194174346185746,0,0,0.06174160849053987,0.03343036636503572,0.04020013497131759,0
2012-10-18,0.11820054313713599,0,0,0.08019534677051078,0.03417940871846214,0.03800519636662521,0
2012-10-19,0.12062656988097524,0,0,0.09830354098162244,0.023222249011052503,0.022323028899352795,0
2012-10-22,0.197044335438217,0,0,0.1246282907856667,0.042896925660190065,0.0724160446525503,0
2012-10-23,0.14226726314070984,0,0,0.13601609101177917,0.03700951242052364,0.006251172128930671,0
2012-10-25,0.1445474078883707,0,0,0.14453722389708182,0.03173125319330524,1.0183991288881256e-05,0
2012-10-29,0.037678214322048036,0,0,0.1284327581340642,0.057999887506820766,-0.09075454381201617,0
2012-10-30,0.0291199951171875,0,0,0.11013144318130666,0.07345635690874383,-0.08101144806411917,0
2012-10-31,0.07318017447789896,0,0,0.08535861098924305,0.05551221673079837,-0.012178436511344093,0
2012-11-01,0.08713693305239673,0,0,0.07433254497158044,0.04605193238617392,0.012804388080816284,0
2012-11-02,0.10613794826000432,0,0,0.06665065304590714,0.03267078699744612,0.039487295214097176,0
2012-11-05,0.036961447912590914,0,0,0.06650729976401573,0.03283087433024436,-0.029545851851424818,0
2012-11-06,-0.0064183234704532285,0,0,0.05939963604648758,0.04466320296095786,-0.0658179595169408,0
2012-11-07,0.03137514667676588,0,0,0.051038630486260964,0.04534628840933462,-0.019663483809495085,0
2012-11-08,0.04248870171902158,0,0,0.042108984219585935,0.040609310544317045,0.00037971749943564725,0
2012-11-09,0.024307447609119816,0,0,0.025742884089409036,0.01919898899544494,-0.0014354364802892199,0
2012-11-12,-0.014576840171701511,0,0,0.01543522647255055,0.024713304495221664,-0.030012066644252062,0
2012-11-15,-0.0638079096821001,0,0,0.003957309230221179,0.04354932185952653,-0.06776521891232128,0
2012-11-16,-0.10985660600044218,0,0,-0.024289041305220437,0.06284656242534449,-0.08556756469522175,0
2012-11-19,-0.13701433720944842,0,0,-0.06018964909091444,0.06633667690483126,-0.07682468811853398,0
2012-11-20,-0.07536392474954384,0,0,-0.08012392356264716,0.04665254979248512,0.004759998813103322,0
2012-11-21,-0.04906019204400582,0,0,-0.08702059393710802,0.035834887233302595,0.0379604018931022,0
2012-11-22,-0.010470662787298808,0,0,-0.07635314455814776,0.04972083929186147,0.06588248177084896,0
2012-11-23,0.010614975219829426,0,0,-0.05225882831409345,0.057937334664935974,0.06287380353392288,0
2012-11-26,0.014477170775976017,0,0,-0.021960526717008565,0.039074291037735555,0.03643769749298458,0
2012-11-27,0.06355860768014923,0,0,0.005823979768930049,0.0409539567798048,0.05773462791121918,0
2012-11-29,-0.030160851555485292,0,0,0.009603847866634155,0.03507173028010957,-0.03976469942211945,0
2012-11-30,-0.015483588788904074,0,0,0.008601262666313102,0.0358520315808403,-0.024084851455217174,0
2012-12-03,-0.042723625860590454,0,0,-0.002066457549770874,0.04243424485277772,-0.04065716831081958,0
2012-12-04,-0.05563479956480709,0,0,-0.016088851617927495,0.046945176791519494,-0.039545947946879594,0
2012-12-05,-0.09202015969562935,0,0,-0.04720460509308321,0.02913886450287202,-0.04481555460254614,0
2012-12-06,0.0006557527135630123,0,0,-0.04104128423927355,0.036077989803555144,0.04169703695283656,0
2012-12-07,0.018211646389042036,0,0,-0.03430223720368433,0.044263770765809195,0.052513883592726365,0
2012-12-10,0.04774403748109367,0,0,-0.016208704535347507,0.0567029924039968,0.06395274201644117,0
2012-12-11,0.038663166090303555,0,0,0.0026508885956746235,0.05598884116861712,0.03601227749462893,0
2012-12-12,0.049584055699827274,0,0,0.030971731674765947,0.0210283461541664,0.018612324025061328,0
2012-12-13,0.03601035339259662,0,0,0.03804265181057266,0.012501049341178004,-0.0020322984179760445,0
2012-12-14,0.06347694717431678,0,0,0.047095711967627615,0.010827627303654266,0.01638123520668916,0
2012-12-17,0.013847118427789299,0,0,0.040316328156966744,0.01833165618712677,-0.026469209729177445,0
2012-12-18,0.03845516483813625,0,0,0.04027472790653328,0.01833658096148665,-0.0018195630683970343,0
2012-12-19,0.0321393762113292,0,0,0.036785792008833675,0.01777341976223912,-0.004646415797504473,0
2012-12-20,0.03850675124544755,0,0,0.037285071579403854,0.017781252735518935,0.0012216796660436957,0
2012-12-21,0.01676802937333555,0,0,0.027943288019207608,0.011866779982961444,-0.011175258645872058,0
2012-12-24,0.025554822481221845,0,0,0.03028482882989412,0.009258382314038685,-0.0047300063486722735,0
2012-12-26,0.049961231338218004,0,0,0.03258604212991047,0.012617439163839323,0.017375189208307537,0
2012-12-27,0.07353091352132023,0,0,0.040864349591908676,0.022194763993181505,0.03266656392941155,0
2012-12-28,0.07552479942138518,0,0,0.0482679592270962,0.026889363738843347,0.027256840194288978,0
2012-12-31,-0.014694390701081535,0,0,0.04197547521221278,0.03763703854389304,-0.056669865913294315,0
2013-01-02,0.05624010188290417,0,0,0.048112531092549246,0.03678216668770505,0.008127570790354921,0
2013-01-03,0.06259784295653631,0,0,0.05063985341621291,0.03737037905055504,0.0119579895403234,0
2013-01-04,0.06346316133503697,0,0,0.04862630297895626,0.03607750541527614,0.014836858356080715,0
2013-01-07,0.021372321520461524,0,0,0.03779580739877152,0.034055461419101936,-0.01642348587831,0
2013-01-08,0.06298542095135207,0,0,0.05333176972925825,0.018107753288072,0.009653651222093815,0
2013-01-09,0.05495053221718831,0,0,0.05307385579611508,0.018065106660760284,0.0018766764210732326,0
2013-01-10,0.05433810968817091,0,0,0.051421909142442004,0.017339547877593214,0.0029162005457289072,0
2013-01-11,0.052190451422731515,0,0,0.0491673671599809,0.016068787971677562,0.003023084262750615,0
2013-01-14,0.016652322762379733,0,0,0.04822336740836455,0.018117889363379724,-0.031571044645984814,0
2013-01-15,0.02055535801883135,0,0,0.0397373548218604,0.01936859655871092,-0.019181996803029053,0
2013-01-16,-0.010655575223641106,0,0,0.02661613333369452,0.027146567444237032,-0.03727170855733562,0
2013-01-17,-0.013784888007532506,0,0,0.012991533794553835,0.02684832623006719,-0.026776421802086343,0
2013-01-18,-0.006667657733199548,0,0,0.001219911963367623,0.01612764513999508,-0.00788756969656717,0
2013-01-21,0.00650933788270785,0,0,-0.0008086850125667535,0.014227143477164582,0.007318022895274603,0
2013-01-22,-0.012427590359946296,0,0,-0.007405274688322283,0.008225692921448043,-0.005022315671624013,0
2013-01-23,0.0020440885975693706,0,0,-0.004865341924080188,0.008903901067177578,0.006909430521649558,0
2013-01-24,-0.05286151318491191,0,0,-0.01268066695955607,0.023642099331330272,-0.04018084622535584,0
2013-01-25,-0.07098835639452922,0,0,-0.025544806691822002,0.034539815268768835,-0.04544354970270721,0
2013-01-28,-0.09911607201712827,0,0,-0.04666988867178923,0.0416110346214284,-0.05244618334533904,0
2013-01-29,-0.04544470654429971,0,0,-0.0532733119086599,0.03720501610806308,0.00782860536436019,0
2013-01-30,-0.03643374733935894,0,0,-0.06096887909604557,0.024820859467614167,0.02453513175668663,0
2013-01-31,-0.015998564582159147,0,0,-0.05359628937549502,0.03220684969213535,0.037597724793335875,0
2013-02-01,0.011991086627239163,0,0,-0.03700040077114134,0.04114373272825405,0.0489914873983805,0
2013-02-04,-0.02810439149550197,0,0,-0.02279806466681608,0.022268125111061767,-0.005306326828685887,0
2013-02-05,-0.042454484268820744,0,0,-0.022200020211720288,0.021535980017399488,-0.020254464057100456,0
2013-02-06,-0.014080510864515138,0,0,-0.01772937291675153,0.02011583797132575,0.0036488620522363915,0
2013-02-07,-0.052817666760309044,0,0,-0.025093193352381506,0.025375436742420224,-0.02772447340792754,0
2013-02-08,-0.06464410603675565,0,0,-0.04042023188518047,0.019937975581192435,-0.024223874151575175,0
2013-02-11,-0.0915811904109043,0,0,-0.05311559166826093,0.028504361217901633,-0.038465598742643374,0
2013-02-12,-0.06146221820055627,0,0,-0.05691713845460804,0.027989920540284496,-0.004545079745948234,0
2013-02-13,-0.04550792070603489,0,0,-0.063202620422912,0.01754565313602245,0.017694699716877108,0
2013-02-14,-0.038183695491944426,0,0,-0.060275826169239065,0.020655922243927795,0.02209213067729464,0
2013-02-15,-0.04365688489191573,0,0,-0.05607838194027108,0.02165457887428452,0.012421497048355351,0
2013-02-18,-0.10560613143063038,0,0,-0.05888337014421631,0.02751768481834186,-0.046722761286414075,0
2013-02-19,-0.06608228231817259,0,0,-0.05980738296773956,0.027702873459926867,-0.00627489935043303,0
2013-02-20,-0.045121106493991744,0,0,-0.05973002012533094,0.027753283420117143,0.014608913631339197,0
2013-02-21,-0.12554402222492955,0,0,-0.07720208547192796,0.03681661442938963,-0.048341936753001594,0
2013-02-22,-0.10814115210515034,0,0,-0.09009893891457489,0.03324963763240721,-0.018042213190575446,0
2013-02-25,-0.09852584289228565,0,0,-0.08868288120690593,0.03256787989917313,-0.009842961685379722,0
2013-02-26,-0.12917915747229944,0,0,-0.1013022562377313,0.03382153675876685,-0.02787690123456814,0
2013-02-27,-0.04936471380654325,0,0,-0.10215097770024162,0.03206700204866684,0.052786263893698365,0
2013-02-28,0.04147587567253864,0,0,-0.06874699812074797,0.0682192782511891,0.1102228737932866,0
2013-03-01,0.09395538971802486,0,0,-0.028327689756112932,0.09403063981671997,0.1222830794741378,0
2013-03-04,0.11718170257793387,0,0,0.014813819337930972,0.10284247470829282,0.1023678832400029,0
2013-03-05,0.13184425285155404,0,0,0.06701850140270167,0.07355575991518146,0.06482575144885237,0
2013-03-06,0.12876697979184884,0,0,0.1026448401223801,0.037294238881114106,0.026122139669468747,0
2013-03-07,0.14516501035550144,0,0,0.12338266705897265,0.01923198084840509,0.021782343296528797,0
2013-03-08,0.1222818031180384,0,0,0.12904794973897535,0.010656529218129134,-0.006766146620936941,0
2013-03-11,0.05806921805111644,0,0,0.11722545283361188,0.03410484505481184,-0.05915623478249544,0
2013-03-12,-0.0006944643746398767,0,0,0.09071770938837308,0.06089059260775497,-0.09141217376301296,0
2013-03-13,-0.06772124366257178,0,0,0.051420064697488964,0.08769875647191683,-0.11914130836006073,0
2013-03-14,0.03240712251003933,0,0,0.02886848712839655,0.07034699074375532,0.003538635381642778,0
2013-03-15,-0.0008582344696898826,0,0,0.0042404796108508865,0.04722216912684151,-0.005098714080540769,0
2013-03-18,-0.04793389960737715,0,0,-0.016960143920847832,0.04030208928284307,-0.030973755686529318,0
2013-03-19,-0.1015160844056459,0,0,-0.037124467927049036,0.053266238203205585,-0.06439161647859687,0
2013-03-20,-0.09439662307953858,0,0,-0.0424595438104424,0.058203931195142874,-0.05193707926909618,0
2013-03-21,-0.08607704447550177,0,0,-0.06615637720755062,0.041954020961489376,-0.01992066726795115,0
2013-03-22,-0.02648787737354636,0,0,-0.07128230578832193,0.03247663088414074,0.044794428414775565,0
2013-03-25,-0.08197483992022721,0,0,-0.07809049385089192,0.029817575797815514,-0.0038843460693352844,0
2013-03-26,-0.05035733227195526,0,0,-0.0678587434241538,0.02851875558375143,0.017501411152198533,0
2013-03-28,-0.01520812505833046,0,0,-0.05202104381991217,0.03188629248639561,0.03681291876158171,0
2013-04-01,0.009438662523354685,0,0,-0.03291790242014088,0.034856049907299506,0.042356564943495566,0
2013-04-02,0.05959247025934364,0,0,-0.01570183289356288,0.05453126498174696,0.07529430315290651,0
2013-04-03,0.012189869038632015,0,0,0.0031311088982089617,0.04033321378124586,0.009058760140423054,0
2013-04-04,-0.04437784046480037,0,0,0.004327007259639942,0.038392735647525884,-0.04870484772444031,0
2013-04-05,-0.055209099140825973,0,0,-0.0036731875568591617,0.046741094304531786,-0.05153591158396681,0
2013-04-08,-0.08197040648851464,0,0,-0.021955001359233027,0.05706647414972043,-0.060015405129281614,0
2013-04-09,-0.07314891875794673,0,0,-0.04850327916269111,0.0369902070388865,-0.02464563959525562,0
2013-04-10,-0.04462954417041297,0,0,-0.059867161804500094,0.017020282810792094,0.015237617634087125,0
2013-04-11,-0.06880801462426749,0,0,-0.06475319663639352,0.014827450889526497,-0.004054817987873965,0
2013-04-12,-0.035242335034764774,0,0,-0.06075984381518129,0.01987133627374765,0.025517508780416517,0
2013-04-15,-0.03893670125228067,0,0,-0.05215310276793449,0.017574567180636894,0.013216401515653814,0
2013-04-16,-0.012965957839902793,0,0,-0.04011651058432571,0.02003666593958677,0.027150552744422914,0
2013-04-17,-0.01820448071120629,0,0,-0.03483149789248437,0.021943021174994776,0.016627017181278077,0
2013-04-18,0.04000003004074061,0,0,-0.013069888959482745,0.03163661043781564,0.053069919000223356,0
2013-04-22,-0.015145775143575017,0,0,-0.009050576981244793,0.02930621979449239,-0.0060951981623302235,0
2013-04-23,0.05255880737517363,0,0,0.009248524744246067,0.034145527787713716,0.04331028263092756,0
2013-04-25,0.10347877165628766,0,0,0.032537470643484154,0.05083711602446761,0.0709413010128035,0
2013-04-26,0.1167674155964401,0,0,0.05953184990501344,0.0529483354404566,0.05723556569142667,0
2013-04-29,0.08384746453247185,0,0,0.06830133680335967,0.052534137779304414,0.01554612772911218,0
2013-04-30,0.03424896334769563,0,0,0.07818028450161382,0.034451118038516866,-0.04393132115391819,0
2013-05-02,-0.03648058950976588,0,0,0.060372405124625904,0.06255511816750364,-0.09685299463439179,0
2013-05-03,0.014544178445056182,0,0,0.042585486482379614,0.05981798723399184,-0.02804130803732343,0
2013-05-06,-0.0007581554126409807,0,0,0.019080372280563397,0.04451411883981949,-0.019838527693204377,0
2013-05-07,-0.04032028929790424,0,0,-0.0057531784855118185,0.0323116203682151,-0.03456711081239242,0
2013-05-08,-0.054718237718138635,0,0,-0.023546618698678672,0.029114156112583597,-0.031171619019459963,0
2013-05-09,-0.045208431789958016,0,0,-0.0252921871547171,0.0303201576672906,-0.019916244635240915,0
2013-05-10,-0.061445510761008335,0,0,-0.04049012499593,0.023677457920631226,-0.020955385765078334,0
2013-05-13,-0.0988390387305301,0,0,-0.060106301659507824,0.02315427847553252,-0.038732737071022275,0
2013-05-14,-0.07682658459983763,0,0,-0.06740756071989451,0.021012032885865766,-0.009419023879943117,0
2013-05-15,-0.1310748678778217,0,0,-0.0826788867518311,0.03351291613921899,-0.048395981125990584,0
2013-05-16,-0.10285659236121544,0,0,-0.0942085188660826,0.026603124430114675,-0.008648073495132844,0
2013-05-17,-0.0878246390413722,0,0,-0.09948434452215538,0.020365856583590327,0.011659705480783183,0
2013-05-20,-0.09192916519463752,0,0,-0.09810236981497686,0.020653011294865183,0.006173204620339337,0
2013-05-21,-0.09391246459425749,0,0,-0.10151954581386083,0.017411909088210702,0.007607081219603337,0
2013-05-22,-0.07917170434817139,0,0,-0.09113891310793076,0.008657649672088206,0.011967208759759373,0
2013-05-23,-0.12810935530642317,0,0,-0.09618946569697231,0.01872023486347254,-0.03191988960945086,0
2013-05-24,-0.054952961682544696,0,0,-0.08961513022520681,0.02653374397466067,0.03466216854266212,0
2013-05-27,-0.0055800351172102785,0,0,-0.07234530420972138,0.04577517415640244,0.0667652690925111,0
2013-05-28,-0.0026354782678777874,0,0,-0.05408990694444542,0.05270077337055985,0.05145442867656763,0
2013-05-29,-0.03758790152798842,0,0,-0.04577314638040883,0.05100701703144889,0.008185244852420413,0
2013-05-30,0.0674960264101642,0,0,-0.006652070037091356,0.046918078282363544,0.07414809644725555,0
2013-05-31,0.01638396790716162,0,0,0.007615315880849907,0.03868176471092621,0.008768652026311712,0
2013-06-03,0.003199629409931427,0,0,0.009371248786278248,0.03812833651567897,-0.006171619376346821,0
2013-06-04,0.0071044306149889505,0,0,0.011319230562851595,0.03760679455520905,-0.004214799947862644,0
2013-06-05,0.03477232196382627,0,0,0.02579127526121453,0.0263060046616038,0.008981046702611739,0
2013-06-06,0.004132690856164985,0,0,0.01311860815041469,0.013179995035606238,-0.008985917294249704,0
2013-06-07,0.00553117980939451,0,0,0.010948050530861267,0.013399617244016282,-0.005416870721466757,0
2013-06-10,-0.036248704028289856,0,0,0.0030583838432170106,0.025369570246574154,-0.039307087871506864,0
2013-06-11,-0.10785844219603971,0,0,-0.01993419071898872,0.05526603784679597,-0.08792425147705099,0
2013-06-12,-0.06929121557901709,0,0,-0.04074689822755739,0.04872065568387373,-0.028544317351459694,0
2013-06-13,-0.0974680497706918,0,0,-0.06106704635292874,0.04645798795131106,-0.03640100341776306,0
2013-06-14,-0.03365723842663927,0,0,-0.0689047300001355,0.03406686805297906,0.03524749157349623,0
2013-06-17,-0.022727272117618772,0,0,-0.06620044361800129,0.03765495238275803,0.04347317150038252,0
2013-06-18,-0.02773020019652559,0,0,-0.050174795218098464,0.03214049434118993,0.022444595021572873,0
2013-06-19,-0.03513043909793487,0,0,-0.043342639921882024,0.030657580219584733,0.008212200823947156,0
2013-06-20,-0.07467869216846501,0,0,-0.038784768401436666,0.020664378255802827,-0.035893923767028345,0
2013-06-21,-0.061764226354995205,0,0,-0.04440616598710785,0.022648562233128486,-0.017358060367887354,0
2013-06-24,-0.1593642950922133,0,0,-0.07173357058202676,0.052591090698380694,-0.08763072451018655,0
2013-06-25,-0.15374114513699713,0,0,-0.09693575957012107,0.05629494940385108,-0.05680538556687606,0
2013-06-26,-0.13993558386331173,0,0,-0.11789678852319643,0.04612143994457999,-0.022038795340115297,0
2013-06-27,-0.012134885903218574,0,0,-0.10538802727014715,0.06527667949407324,0.09325314136692858,0
2013-06-28,0.038667498809464844,0,0,-0.08530168223725514,0.09202694149945279,0.12396918104671997,0
2013-07-01,0.033240707190064035,0,0,-0.04678068178079967,0.09357286189699748,0.08002138897086371,0
2013-07-02,0.02929188552978095,0,0,-0.010174075647444056,0.0752824658323825,0.039465961177225006,0
2013-07-03,-0.0023322204774083675,0,0,0.017346597029736614,0.022947261286718885,-0.01967881750714498,0
2013-07-04,0.018359541729250604,0,0,0.02344548255623045,0.016218765365738647,-0.005085940826979846,0
2013-07-05,0.017032145665419517,0,0,0.019118411927421385,0.013856377683970498,-0.002086266262001868,0
2013-07-08,-0.014956706189205603,0,0,0.009478929251567458,0.01778393326833069,-0.02443563544077306,0
2013-07-09,-0.014359571711834423,0,0,0.0007486378032443841,0.01627654814300458,-0.015108209515078807,0
2013-07-10,-0.045908991803353325,0,0,-0.007966716461944608,0.026680328852585703,-0.03794227534140872,0
2013-07-11,0.009724548330809974,0,0,-0.009693715141632734,0.024760634827019967,0.019418263472442708,0
2013-07-12,0.021081549541116733,0,0,-0.008883834366493289,0.02589363770414359,0.02996538390761002,0
2013-07-15,0.01741354040684847,0,0,-0.0024097850472824755,0.027959915365887617,0.019823325454130944,0
2013-07-16,0.008769194139228784,0,0,0.0022159681229301656,0.02739622091382252,0.006553226016298618,0
2013-07-17,-0.008175834042890264,0,0,0.00976259967502278,0.011285291609743633,-0.017938433717913045,0
2013-07-18,0.04630159232048495,0,0,0.017078008472957772,0.01985542578933775,0.029223583847527174,0
2013-07-19,0.05138137444418794,0,0,0.023137973453572012,0.025268698181465224,0.028243400990615924,0
2013-07-22,0.06931324388314945,0,0,0.033517914148832206,0.03207295999941577,0.03579532973431725,0
2013-07-23,0.10693305337696121,0,0,0.0531506859963787,0.04172755062958759,0.053782367380582514,0
2013-07-24,0.08663714469269991,0,0,0.07211328174349672,0.025135903577997717,0.014523862949203187,0
2013-07-25,0.09167462081737981,0,0,0.08118788744287571,0.021400437654560737,0.010486733374504106,0
2013-07-26,0.08550870375555943,0,0,0.08801335330515,0.013502048386343033,-0.002504649549590579,0
2013-07-29,0.005828832317304181,0,0,0.07531647099198094,0.03977363617317125,-0.06948763867467676,0
2013-07-30,0.01266852598299386,0,0,0.05646356551318747,0.043231253292393884,-0.04379503953019361,0
2013-07-31,-0.023139214824867384,0,0,0.034508293609674015,0.05121462920930116,-0.0576475084345414,0
2013-08-01,-0.07622097564980942,0,0,0.0009291743162361671,0.05883652951587766,-0.07715014996604559,0
2013-08-02,-0.12809155755508203,0,0,-0.041790877945892126,0.05961247132087691,-0.08630067960918991,0
2013-08-05,-0.11882090048041923,0,0,-0.0667208245054368,0.06077224559109979,-0.052100075974982424,0
2013-08-06,-0.21152358209662311,0,0,-0.11155924612136019,0.06961647202124722,-0.09996433597526293,0
2013-08-07,-0.16833210387055994,0,0,-0.14059782393049872,0.051416614881260994,-0.027734279940061224,0
2013-08-08,-0.1164677955446479,0,0,-0.1486471879094664,0.04089190481137198,0.03217939236481851,0
2013-08-12,-0.11361142234827282,0,0,-0.14575116086810455,0.04316140516271613,0.032139738519831734,0
2013-08-13,-0.00666406627897183,0,0,-0.1233197940278151,0.07673945765960316,0.11665572774884327,0
2013-08-14,0.02186417339213743,0,0,-0.07664224293006297,0.08056097804032403,0.0985064163222004,0
2013-08-16,-0.22284292504482944,0,0,-0.08754440716491688,0.0978948513173331,-0.13529851787991257,0
2013-08-19,-0.29911667235540323,0,0,-0.12407418252706795,0.13746612875558997,-0.17504248982833528,0
2013-08-20,-0.3511635775475754,0,0,-0.17158461356692847,0.17011882972825812,-0.1795789639806469,0
2013-08-21,-0.3585800020067936,0,0,-0.24196780071249285,0.15713146416983756,-0.11661220129430072,0
2013-08-22,-0.3647677370165301,0,0,-0.31929418279422633,0.05986830358316951,-0.04547355422230376,0
2013-08-23,-0.18472509568927195,0,0,-0.3116706169231148,0.07558481228985504,0.12694552123384287,0
2013-08-26,-0.18732555245892069,0,0,-0.2893123929438183,0.09441517096105885,0.10198684048489759,0
2013-08-27,-0.28752735563649645,0,0,-0.27658514856160255,0.08806900931074038,-0.010942207074893906,0
2013-08-28,-0.37456757135845326,0,0,-0.2797826624319345,0.09199304364296895,-0.09478490892651875,0
2013-08-29,-0.21926950967045172,0,0,-0.2506830169627188,0.08070983867782738,0.03141350729226705,0
2013-08-30,-0.13172992787811286,0,0,-0.240083983400487,0.09393349336018682,0.10835405552237415,0
2013-09-02,-0.10376599760490968,0,0,-0.22337207242968476,0.11146379016732302,0.11960607482477509,0
2013-09-03,-0.27212222418462717,0,0,-0.22029104613931091,0.10944167326895396,-0.051831178045316256,0
2013-09-04,-0.19398977029978878,0,0,-0.18417548592757801,0.06759948561507549,-0.009814284372210769,0
2013-09-05,-0.08291740480755383,0,0,-0.15690506495499845,0.07678214475258321,0.07398766014744462,0
2013-09-06,-0.07399908125370563,0,0,-0.145358895630117,0.08537422838226916,0.07135981437641137,0
2013-09-10,-0.08680807004952133,0,0,-0.14196731011903935,0.08774359127040372,0.055159240069518015,0
2013-09-11,-0.08134631830655006,0,0,-0.10381212894342391,0.05062426536824924,0.022465810636873848,0
2013-09-12,-0.0597656122339925,0,0,-0.07696729733026464,0.010678584740524567,0.017201685096272137,0
2013-09-13,0.00785575922477474,0,0,-0.05881266452379893,0.03862551737809573,0.06666842374857367,0
2013-09-16,-0.0016334634953653908,0,0,-0.044339540972130886,0.044607173249794234,0.0427060774767655,0
2013-09-17,0.03322948252486226,0,0,-0.020332030457254166,0.04819433125383857,0.05356151298211643,0
2013-09-18,0.04229929679506983,0,0,0.0043970925630698095,0.040103199575838626,0.03790220423200002,0
